																															Class	Blank	Blank	KO	KO	KO	KO	KO	WT	WT	WT	WT	WT
50388	17.576	926.81592	TG 56:5|TG 18:0_18:1_20:4	[M+NH4]+	ion correlated with 47763; adduct linked to 50855_[M+Na]+	0.778	TRUE	14.58	926.81708	C59H104O6	TG	NMOSKFDAUMPINK-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC)CCCCCCC=CCC=CCC=CCC=CCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	91.3	40.5	80	100	867.87	Cell_QC_02	926.81683:21934500 927.82018:21813492 928.82354:15693265	77.03876:4181 79.05428:62733 81.06977:134096 83.04888:6073 83.08585:53156 85.06435:9485 85.10082:31701 91.05367:127227 93.07011:63066 95.049:9570 95.08537:140735 97.06484:14238 97.1012:47076 99.08038:4658 105.06928:81804 107.08478:37042 109.10142:64778 111.08032:7132 111.11687:13298 117.06896:49109 119.08507:86188 121.10058:53586 123.08132:6160 123.11696:30806 125.0955:6769 125.13245:3999 129.07054:20134 131.08583:53013 133.10144:73586 135.08115:5911 135.11671:37779 137.09529:6613 137.13383:12085 139.11346:4424 143.0864:20708 145.10136:32464 147.11574:32784 149.09566:7913 149.13281:14605 151.1489:8443 157.10075:22384 159.11703:13673 161.13226:19274 163.14798:11125 165.16504:3802 171.11757:26344 173.13434:13815 175.14725:22458 177.16568:9353 185.13245:22999 187.15019:12472 189.1264:7154 189.16347:18213 191.18166:6666 199.14859:14059 201.1642:16728 202.07755:120110 203.08133:20208 203.17844:106739 213.16208:8655 227.18002:7597 243.21384:5797 247.2424:7190 259.24451:6361 265.25195:18684 267.26718:9074 269.22739:54220 285.27945:4106 287.23865:34201 313.27509:7667 339.2886:75382 341.30865:68512 367.32144:4600 551.50635:15937 579.53546:6279 599.51367:5114 603.53351:5652 605.54761:362442 625.52393:91810 627.53912:86374 653.55176:12066	69065	63514	15013934	11666886	21844402	16406016	17989810	14339519	19621606	24189720	17421030	16624217
50855	17.574	931.77209	TG 56:5|TG 18:0_18:1_20:4	[M+Na]+	ion correlated with 52944; ion correlated with 48198; adduct linked to 50388_[M+NH4]+	0.778	TRUE	14.58	931.77252	C59H104O6	TG	NMOSKFDAUMPINK-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC)CCCCCCC=CCC=CCC=CCC=CCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	91.2	68.6	74.9	100	170.68	Cell_WT_1A	931.77234:2887497 932.77569:2328260 933.77905:991766	79.05379:3334 81.07002:4067 83.08524:3824 85.10109:2599 91.05399:2616 93.0705:2093 95.08572:7412 96.29465:1651 105.06975:1652 109.10184:2933 119.08537:2188 121.63223:1767 202.07808:62431 203.08147:13339 204.06511:1652 267.20428:2085 339.29019:2084 341.30203:1914 605.54968:7192 625.52716:2939 627.52423:14419 647.49744:18532 649.51843:14513 675.52966:2918 694.59656:1797 743.34106:1819 754.95758:1947 931.76929:265027	5203	10925	2951571	2255664	4196660	3098822	3623868	2887497	3865638	4360922	3370435	3312882
50184	17.412	924.79999	TG 56:6|TG 16:0_18:0_22:6	[M+NH4]+	adduct linked to 50665_[M+Na]+; similar chromatogram in higher mz_56322; similar chromatogram in higher mz_52251; similar chromatogram in higher mz_54401; similar chromatogram in higher mz_58654; similar chromatogram in higher mz_67511	0.778	TRUE	14.49	924.80151	C59H102O6	TG	FXRPCDPGZXCYFO-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC)CCC=CCC=CCC=CCC=CCC=CCC=CCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	91.7	55.8	80	100	807.17	Cell_KO_1B	924.79999:12104802 925.80334:12007111 926.8067:4723253	77.0387:3138 79.05378:33068 81.06991:84001 83.08517:38592 85.06522:3243 85.10098:45337 91.05389:54888 93.06933:31404 95.04892:4257 95.0856:105615 97.10139:27523 105.0451:3810 105.06956:27966 107.08498:17433 109.10165:50812 111.1165:9885 115.05384:2365 117.0694:26213 119.08518:26087 121.10099:16420 123.11715:22175 125.13235:3106 129.07045:18240 131.08464:30469 133.1012:16451 135.11685:8594 137.13162:9785 141.06976:6206 143.08653:12673 145.1019:19678 147.11565:9556 149.13269:4929 151.14877:3386 155.08508:6328 157.10103:14318 159.1174:16090 161.13312:8437 163.14786:2340 167.08476:2433 169.10159:8480 171.1172:13405 173.13145:8957 175.14777:5038 181.10214:4401 183.11653:10769 185.1313:9515 187.14697:4375 189.12936:3495 195.11545:4124 197.13309:6191 199.14844:6755 201.12637:4388 201.16386:11210 202.07782:62525 203.08188:9730 203.14082:2857 209.13312:6322 211.14783:5879 213.16563:7125 215.17836:4966 221.22475:2607 223.14882:8243 225.16296:4651 227.17976:11040 237.16435:5163 239.23837:7367 241.15979:2293 251.18045:3124 257.25177:3092 265.19693:2512 267.26697:6856 269.22342:2924 283.24277:2365 293.22678:16647 311.23364:17887 313.27377:17245 341.30212:14448 577.53064:3169 579.53516:322738 623.50421:90960 651.53137:70295	11102	22220	13433410	12104802	27047926	13976793	19646662	8980384	17148544	17454116	13371961	17763766
50665	17.412	929.7569	TG 56:6|TG 16:0_18:0_22:6	[M+Na]+	ion correlated with 55169; adduct linked to 50184_[M+NH4]+	0.778	TRUE	14.49	929.7569	C59H102O6	TG	FXRPCDPGZXCYFO-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC)CCC=CCC=CCC=CCC=CCC=CCC=CCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	91.6	67.7	74.6	100	152.26	Cell_KO_2A	929.7569:4826599 930.76025:4958878 931.76361:2320817	79.05376:7144 81.06982:9841 83.0852:5517 85.10103:9429 91.0537:8739 93.06938:2793 95.08571:13739 97.10155:6080 105.06969:3736 109.1018:6468 111.11682:2721 119.08532:2413 123.11734:2822 131.08456:2580 145.1001:2539 159.53943:1971 202.07816:56219 203.08093:13815 333.87943:2063 351.23096:18709 579.53503:28436 601.50977:30270 623.50299:13331 645.48523:51694 651.53064:9197 673.50964:33295 848.16565:1995 929.75842:527307	451	0	2689531	2268388	4826599	2609668	3631155	1910002	3124597	3278276	2535148	3375128
49929	16.962	922.78613	TG 56:7|TG 16:0_18:1_22:6	[M+NH4]+	ion correlated with 47398; adduct linked to 50478_[M+Na]+	0.833	TRUE	14.2	922.78583	C59H100O6	TG	YGOKCUTVSFRDFI-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC)CCC=CCC=CCC=CCC=CCC=CCC=CCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	92.5	52.6	79.5	100	1314.51	Cell_WT_4A	922.78625:32666676 923.7896:32891242 924.79296:18378284	77.03867:4489 79.05445:61088 81.06982:153141 83.08508:72702 85.10105:33239 91.05384:72148 93.07026:64526 95.04889:13239 95.08549:166418 97.06474:7778 97.10136:53486 105.06944:36741 107.0849:36307 109.10157:71698 111.0802:6158 111.11637:17870 117.06905:39472 119.08527:37724 121.10071:53236 123.11724:30576 125.13232:4188 128.06264:5259 129.07048:22237 131.08595:52049 133.10158:23136 135.11687:40595 137.13368:12795 141.06972:7568 143.08566:16626 145.10204:26908 147.0817:5873 147.1181:10144 149.13199:18481 151.14873:7353 155.08504:6850 157.10019:23381 159.11713:25871 161.13307:11618 163.14781:7046 165.16232:6244 169.10135:16871 171.11693:19194 173.13141:14315 175.14772:5922 181.10208:7767 183.11678:11018 185.13202:14761 187.14693:6505 189.12619:3871 195.11867:7099 197.13303:7133 199.14838:13256 201.16397:12937 202.07683:16418 209.13306:10338 211.14777:12622 213.16557:10695 215.1783:6334 221.22469:4356 223.14876:7298 225.1629:6810 227.17987:16969 239.23769:20228 247.24214:12335 251.18039:4029 265.25323:36323 269.22336:7736 293.22699:22979 311.23358:26147 313.27405:24801 339.29013:23812 341.30167:4178 378.67279:3692 575.50336:7021 577.5141:456633 601.52679:5364 623.5036:118180 649.5199:99810 651.53021:4572	101134	94173	28236470	26135122	41608056	30302480	43139332	17335754	38439236	34573188	31266790	32666676
50478	16.962	927.73975	TG 56:7|TG 16:0_18:1_22:6	[M+Na]+	ion correlated with 47840; adduct linked to 49929_[M+NH4]+	0.778	TRUE	14.2	927.74121	C59H100O6	TG	YGOKCUTVSFRDFI-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC)CCC=CCC=CCC=CCC=CCC=CCC=CCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	92.5	69.1	74.8	100	546	Cell_KO_1B	927.73993:5116684 928.74328:4630928 929.74664:1452533	79.05375:4200 81.06997:8050 83.08609:3698 85.10104:1888 91.05394:4337 93.06937:4388 95.08544:8385 105.06968:3481 107.0852:1914 109.10178:3500 121.10093:2529 131.08453:2825 202.07817:5555 203.08183:2187 351.23209:10333 577.51459:16540 599.49622:20049 623.5036:4807 643.46179:2553 645.48273:21498 649.51904:6061 671.50018:15958 749.09039:1963 927.75293:283610	21154	26239	5342364	5116684	7256342	5801882	7705570	3428799	7259624	6134576	4980341	5910182
50282	16.529	925.72461	TG 56:8|TG 16:0_20:4_20:4	[M+Na]+	ion correlated with 54979; adduct linked to 49716_[M+NH4]+	0.778	TRUE	13.97	925.72559	C59H98O6	TG	USBFXACLNGOAGV-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCCCC)CCCCCCC=CCC=CCC=CCC=CCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	93.6	66.8	74.5	100	145.85	Cell_KO_1A	925.72455:1862315 926.7279:1320448 927.73126:462684	76.15199:1506 81.06995:3715 91.05392:2105 93.07042:2466 95.08563:4236 202.07811:4757 327.22855:1974 575.50354:2915 597.47455:3783 599.49561:2242 621.48602:12201 643.46161:3496 645.48438:4543 669.47949:6014 925.72113:111496	12453	16722	1862315	1816339	3253659	2495248	2993360	1936131	3558548	4565826	2763826	2775170
49716	16.521	920.77032	TG 56:8|TG 16:1_18:1_22:6	[M+NH4]+	adduct linked to 50282_[M+Na]+; similar chromatogram in higher mz_51862; similar chromatogram in higher mz_54035; similar chromatogram in higher mz_85583	0.889	TRUE	13.94	920.7702	C59H98O6	TG	WNPSDDIXKTYRFE-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCC=CCCCCCC)CCC=CCC=CCC=CCC=CCC=CCC=CCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	93.4	37.4	82.6	100	591.26	Cell_WT_3B	920.76996:12638599 921.77331:10930880 922.77667:3843118	79.05424:9984 81.06975:19744 83.08575:8343 91.05461:8049 93.07005:9161 95.04892:1775 95.08529:21237 97.06477:2773 97.10151:6030 105.06917:8466 107.08517:6026 109.10117:8844 117.07089:4310 119.08527:6907 121.10051:12547 123.11729:2978 128.19498:1954 129.07056:2939 131.0863:7000 133.10173:4434 135.11685:7539 137.13371:1623 143.08621:2750 145.10005:4059 147.11815:2210 149.13269:3989 157.10284:2598 159.11691:3293 161.13312:1882 164.21106:1843 169.10159:2136 173.1342:2306 174.12282:1833 177.1627:2289 201.16403:2280 202.07727:89996 203.08453:19020 237.22136:2294 265.25397:3121 274.63251:1733 339.28989:4435 363.0741:1970 573.48706:3743 575.50031:40973 599.49561:3525 621.48999:12026 645.24823:2046 649.51355:12564	111622	113075	8213532	7809681	14818142	11080372	13093497	8427419	16623966	22119698	12638599	12834243
49446	16.056	918.75311	TG 56:9|TG 16:0_18:3_22:6	[M+NH4]+	adduct linked to 50094_[M+Na]+	0.722	TRUE	13.82	918.75452	C59H96O6	TG	AWKZRMLSPPFBRT-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCCCC)CCC=CCC=CCC=CCC=CCC=CCC=CCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	95	30	88.1	100	72.26	Cell_QC_02	918.75354:2608360 919.75689:2175888 920.76025:751575	77.0388:2070 79.05446:8891 81.06969:15255 81.53997:1642 83.08528:3972 85.10114:3880 91.05365:12705 93.07016:11035 95.04905:1964 95.08545:14617 105.0698:5905 106.29694:1768 107.08665:6602 109.09233:1794 109.10191:6015 117.06953:3448 119.08544:6143 119.48891:1766 121.10107:6648 123.11746:2898 129.07074:2583 131.08649:7597 133.10191:3425 143.08435:2641 145.10025:3880 147.11621:2277 157.10071:2760 161.13333:2419 163.14807:3610 171.11778:2784 173.13443:2812 201.16431:2259 202.07753:51901 203.0818:12605 203.17934:2360 209.13341:2082 211.04504:1649 227.18016:2174 255.34119:2104 267.20966:1848 313.27649:8579 378.4082:1723 571.46558:2133 573.30658:2038 573.48633:15348 597.49292:4219 623.50189:11643 645.48529:7095 743.53613:1750 881.65247:1977	0	0	1860228	1750230	2844478	1984729	2479619	1344120	2862145	2359170	1761445	1642878
50094	16.056	923.70844	TG 56:9|TG 16:0_18:3_22:6	[M+Na]+	adduct linked to 49446_[M+NH4]+	0.722	TRUE	13.82	923.7099	C59H96O6	TG	AWKZRMLSPPFBRT-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCCCC)CCC=CCC=CCC=CCC=CCC=CCC=CCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	95	53.7	74.2	100	21.59	Cell_KO_4A	923.70844:573646 924.71179:624183 925.71515:167833	128.83334:1816 202.07724:56221 203.08112:13015 402.81989:1820 595.46405:3060 645.4848:4346 667.46759:2198 923.69391:36034	0	0	414246	396913	602520	428005	573646	307635	535971	465563	328200	345303
52380	18.361	946.88086	TG 57:2|TG 16:0_23:0_18:2	[M+NH4]+	ion correlated with 54787	0.056	TRUE	15.66	946.8797	C60H112O6	TG	BZJGSEFQOWNUHM-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC)CCCCCCCC=CCC=CCCCCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	92.8	26.3	90.1	100	11.16	Cell_WT_3B	946.88086:378807 947.88421:356810 948.88757:131082	81.06995:3989 87.89905:1667 95.08563:3581 97.10151:1953 142.69461:1762 164.81641:1717 202.07739:67407 203.08165:14670 264.52432:1708 372.05634:1912 422.71298:1692 575.50354:5482 607.216:1741 647.59583:3586 649.61829:4495 673.61536:5465 946.83398:2888	23990	24255	14177	8160	20698	29072	13060	30341	18029	39932	378807	13058
52136	18.125	944.86407	TG 57:3|TG 21:0_18:1_18:2	[M+NH4]+	ion correlated with 54601	0.056	TRUE	15.26	944.86407	C60H110O6	TG	DBBVNPVUCZKTLC-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCCCCC)CCCCCCCC=CCC=CCCCCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	92	31.4	89.9	100	7.14	Cell_WT_3B	944.86407:249965 945.86742:267914 946.87078:107302	75.20454:1761 81.06996:4681 83.08517:2483 95.08565:3591 107.86354:1803 109.1004:2687 138.58704:1803 202.0773:63221 203.08066:12935 276.4166:1773 287.76505:1669 601.50934:5184 645.58295:4762 647.59595:6371 944.80902:3497	7385	3799	5475	0	11589	5008	6236	4708	9612	16046	249965	20023
53893	18.659	962.91199	TG 58:1|TG 16:0_24:0_18:1	[M+NH4]+	ion correlated with 56425; adduct linked to 54322_[M+Na]+; similar chromatogram in higher mz_60517; similar chromatogram in higher mz_74359; similar chromatogram in higher mz_74389; similar chromatogram in higher mz_74411	0.667	TRUE	16.46	962.91101	C61H116O6	TG	IWHAIDBTHLHHMB-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC)CCCCCCCC=CCCCCCCCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	95.2	47.5	88.9	100	15.03	Cell_WT_3B	962.91199:1036412 963.91534:1262953 964.9187:414241	76.49454:1610 81.06978:7968 83.08607:6984 85.10101:2619 90.02604:2090 93.07042:2283 95.0854:9496 97.1015:5063 109.10175:4894 109.25648:1719 135.11684:2419 137.13179:1716 202.07729:59778 203.08081:11258 378.30164:2045 577.51123:16639 605.54889:16387 661.60822:13988 663.63086:28208 689.65021:17087 750.10016:1983	63398	65542	106929	95945	186520	137751	148082	168614	164971	213547	1036412	149383
52124	16.272	944.76825	TG 58:10|TG 16:0_20:4_22:6	[M+NH4]+	adduct linked to 52651_[M+Na]+	0.778	TRUE	13.9	944.7702	C61H98O6	TG	HCEQQESIFLFUPF-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCCCC)CCC=CCC=CCC=CCC=CCC=CCC=CCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	94.4	30.6	84.7	100	552.09	Cell_KO_3B	944.76825:9907786 945.7716:9037766 946.77496:3415717	77.03871:2132 79.05431:9614 81.06976:11899 83.08608:2815 84.2518:1726 85.10197:3117 91.05383:16679 93.07043:7211 95.04893:2271 95.08549:14313 95.4014:1788 105.0695:9763 107.08652:4399 109.10177:5647 116.70383:1792 117.06939:5419 119.08553:8815 121.10092:3912 123.11731:2550 129.07057:2339 131.08588:9948 133.10175:7499 145.10007:3347 147.11603:2239 157.10051:2967 161.13313:1966 171.11758:3517 173.13148:2422 201.16406:1874 202.07744:51726 203.08423:13010 203.17908:7569 313.27487:12064 332.05609:1868 487.97934:1783 599.49652:9828 623.5036:16771 671.50104:4692 761.47266:2183	13758	0	8596337	8086245	18120098	9907786	14132863	5135974	11739693	14977022	9829298	11965601
52651	16.271	949.72418	TG 58:10|TG 16:0_20:4_22:6	[M+Na]+	adduct linked to 52124_[M+NH4]+	0.778	TRUE	13.9	949.72559	C61H98O6	TG	HCEQQESIFLFUPF-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCCCC)CCC=CCC=CCC=CCC=CCC=CCC=CCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	94.4	68.8	73.9	100	124.04	Cell_QC_02	949.72479:2661212 950.72814:2497067 951.7315:854331	76.71752:1785 79.05461:2789 81.06999:5442 91.05396:4291 93.06939:3686 95.08569:4734 105.06971:2142 117.07095:2386 119.08689:2319 131.08458:2134 133.10179:3366 202.0778:10851 313.27499:2978 351.23141:3317 489.45792:1668 599.51349:3833 621.48895:16591 623.50372:3133 645.48181:13962 693.47681:15593 949.70868:151095	0	364	1881289	1818455	4040140	2136013	3222386	1159779	2618902	3371025	2159470	2618187
52461	15.619	947.70776	TG 58:11|TG 16:1_20:4_22:6	[M+Na]+	adduct linked to 51944_[M+NH4]+	0.722	TRUE	13.78	947.7099	C61H96O6	TG	ZGCGJLBXPCKHOS-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCCCC=CCCCCCC)CCC=CCC=CCC=CCC=CCC=CCC=CCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	96.6	47.5	74.6	100	9.27	Cell_KO_4A	947.70831:316121 948.71166:239876 949.71502:88678	88.83833:1608 94.72386:1525 202.07735:62647 203.08119:13606 618.45129:1642 619.46796:2389 643.46173:2177 693.47675:2473 823.11694:1899 947.70831:29052	0	0	213124	187430	316495	243427	316121	151948	340953	368835	279176	263362
51762	15.294	940.73859	TG 58:12|TG 14:0_22:6_22:6	[M+NH4]+	adduct linked to 52245_[M+Na]+	0.667	TRUE	13.7	940.73889	C61H94O6	TG	CFDIWPPOFAWCOJ-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCC)CCC=CCC=CCC=CCC=CCC=CCC=CCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	97.4	33	74.7	100	60.61	Cell_KO_2A	940.73859:2074023 941.74194:1912420 942.7453:723891	79.05457:6676 81.06958:8365 82.39857:1998 83.08517:1922 91.05357:10546 93.07043:7518 95.04892:2247 95.08564:6377 105.06911:7971 107.08517:2304 109.10176:3409 117.0709:5469 119.08528:6847 121.10091:2532 129.07056:3572 131.08575:8552 133.10173:4392 143.08621:2369 145.10216:4123 155.08508:1706 157.10049:2684 159.1145:2114 161.13312:3209 169.10161:2060 183.11682:2472 202.07732:64897 203.08116:15529 285.24454:2248 293.22641:2823 426.73694:1652 595.47839:27482 695.49774:6125	0	0	1184342	1223286	2074023	1117740	1630854	382960	1189517	939464	917571	910814
52245	15.295	945.69354	TG 58:12|TG 14:0_22:6_22:6	[M+Na]+	adduct linked to 51762_[M+NH4]+	0.667	TRUE	13.7	945.69427	C61H94O6	TG	CFDIWPPOFAWCOJ-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCC)CCC=CCC=CCC=CCC=CCC=CCC=CCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	97.4	54.6	72	100	13.96	Cell_KO_2A	945.69354:473038 946.69689:396529 947.70025:133566	76.53875:1910 89.57661:1729 91.05498:2202 171.14983:1919 202.07747:48086 203.08073:12303 595.48126:3783 617.45258:9465 717.49426:4810 945.67773:41193	0	0	246087	264802	473038	269332	366293	97245	259884	193418	174804	210915
53712	18.454	960.89301	TG 58:2|TG 16:0_18:1_24:1	[M+NH4]+	adduct linked to 52042_[M+H]+; adduct linked to 54130_[M+Na]+	0.722	TRUE	15.98	960.89539	C61H114O6	TG	AQSCWFJEOVTYLU-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC)CCCCCCCCCCCC=CCCCCCCCCCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	93.9	32.8	87.6	100	74.94	Cell_WT_2A	960.89679:290769 961.90014:258118 962.9035:129147	77.44039:1822 81.06995:2387 95.08563:2004 111.64023:1715 121.35243:1575 159.70396:1591 202.07724:65544 203.08118:13496 264.64313:1681 577.51398:3432 659.6095:2395 661.60211:7843 687.63904:4480	55340	50472	123429	130956	249257	171551	185364	208982	187725	290769	7271494	220687
54130	18.458	965.8504	TG 58:2|TG 22:0_18:1_18:1	[M+Na]+	ion correlated with 56265; adduct linked to 53712_[M+NH4]+	0.167	TRUE	15.99	965.85083	C61H114O6	TG	MAWRDGRSFXIWKV-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCCCCCC)CCCCCCCC=CCCCCCCCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	94	62.9	74.8	100	19.05	Cell_WT_3B	965.8504:1243873 966.85375:1205700 967.85711:454263	81.06992:4028 83.08514:2123 93.06931:1791 95.0856:5851 97.10147:3158 99.81832:1833 109.10035:1913 135.11681:2536 137.52776:1879 167.31306:1720 181.56517:1768 195.34785:1630 202.07776:66270 203.08092:11773 341.173:1947 603.53284:5014 625.52521:11914 661.60675:12071 683.58496:10830 965.85986:153607	8725	4615	13480	15694	34625	32918	19595	0	36194	49908	1243873	45610
53531	18.238	958.88049	TG 58:3|TG 22:0_18:1_18:2	[M+NH4]+	ion correlated with 50974; adduct linked to 53955_[M+Na]+; similar chromatogram in higher mz_55493; similar chromatogram in higher mz_57760	0.611	TRUE	15.56	958.8797	C61H112O6	TG	AMDSHUSILZVWMX-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCCCCCC)CCCCCCCC=CCC=CCCCCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	92.8	63.1	90.2	100	75.06	Cell_QC_03	958.88086:670442 959.88421:657389 960.88757:337195	79.05373:2659 81.06972:9376 83.08607:3089 93.07042:2832 95.08563:7804 97.10151:2891 109.10175:5299 123.11729:2552 135.11685:2429 202.07756:51302 203.08105:10210 226.44182:1713 263.23798:2395 265.25397:2775 284.45395:1853 397.37311:2422 601.52289:20574 659.58936:18554 661.604:21535 770.06982:1848	17942	15450	138018	151698	375738	177639	189146	168863	254152	373325	8203764	296013
53955	18.252	963.83606	TG 58:3|TG 22:0_18:1_18:2	[M+Na]+	ion correlated with 51471; ion correlated with 56051; adduct linked to 53531_[M+NH4]+	0.222	TRUE	15.56	963.83508	C61H112O6	TG	AMDSHUSILZVWMX-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCCCCCC)CCCCCCCC=CCC=CCCCCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	92.9	64.7	74.9	100	15.95	Cell_WT_3B	963.83606:1372580 964.83941:1573807 965.84277:542209	79.98316:1878 81.06995:6086 83.08607:1903 85.10102:1939 95.08564:6814 109.10176:2097 202.07799:69138 203.082:15847 227.27031:1817 464.87061:1843 601.52698:5208 623.50378:13010 659.58923:6603 661.60687:6095 681.57373:11237 683.58472:10542 963.84558:183318	4878	3889	15780	32842	55587	36440	35597	39020	42412	53223	1372580	55088
53333	18.066	956.86505	TG 58:4|TG 18:1_22:1_18:2	[M+NH4]+	similar chromatogram in higher mz_53783; similar chromatogram in higher mz_55292; similar chromatogram in higher mz_59171; similar chromatogram in higher mz_67349; similar chromatogram in higher mz_67384	0.5	TRUE	15.19	956.86407	C61H110O6	TG	COGBIGLYXFERSM-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC)CCCCCCCC=CCC=CCCCCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	92.1	46.5	90	100	157.57	Cell_WT_3B	956.86505:10967043 957.8684:11411055 958.87176:4171944	78.76848:2042 79.05456:2476 81.06979:8790 83.08606:5818 85.30586:1677 90.97365:1794 93.06933:3028 95.08542:8828 97.10149:3118 107.08649:2241 107.88638:1713 109.10174:3080 121.10088:2087 123.11727:1622 135.11682:1912 173.38327:1643 178.52344:1621 185.58946:1533 202.07726:69824 203.08072:11974 266.36191:1805 342.12057:1803 601.52295:11585 629.54572:4684 657.57587:13005 659.60718:15321 771.37958:1851	5776	9834	402170	404682	870495	539131	512144	393046	606360	733846	10967043	544736
