																															Class	Blank	Blank	KO	KO	KO	KO	KO	QC	QC	QC	QC	QC	QC	WT	WT	WT	WT	WT								
11488	11.295	776.55786	PE O-40:6|PE O-16:1_24:5	[M-H]-	found in higher mz's MsMs_13612	0.889	TRUE	10.66	776.56	C45H80NO7P	EtherPE	BROIMXQZXGUPQX-UHFFFAOYSA-N	O=C(OC(COC=CCCCCCCCCCCCCCC)COP(=O)(O)OCCN)CCCCCCCC=CCC=CCC=CCC=CCC=CCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	99.6	59.8	90.1	100	45480.26	Cell_QC_04	776.56036:12941604 777.56371:7666961 778.56707:2057621	78.95901:51785 122.00188:4294 140.01132:34917 163.01698:4140 179.03569:5254 196.03928:27521 202.07918:62511 203.08754:15708 205.19748:2400 231.21208:3124 239.23926:18406 259.24554:11041 267.26715:6346 285.26154:10978 303.23318:38247 313.28705:45130 329.24756:169777 331.2645:3929 339.27271:2591 357.27884:541342 375.23477:3367 418.26849:35389 436.28546:97285 446.29962:11441 464.31067:30706 472.31525:2406 490.33533:8036 776.55194:109366	0	0	10457659	7661488	13158514	9456577	9111257	12469624	12861427	13203039	12941604	13635301	14157999	12894254	16527022	21584242	12952943	14004616	0	9969099.1	13211499	15592615.4	0	2045403.19	603541.9105	3658670.241
11445	10.959	774.54254	PE O-40:7|PE O-18:1_22:6	[M-H]-	found in higher mz's MsMs_15459; found in higher mz's MsMs_13570; found in higher mz's MsMs_12934; found in higher mz's MsMs_12924; found in higher mz's MsMs_15630; found in higher mz's MsMs_12915; similar chromatogram in higher mz_19133; similar chromatogram in higher mz_19028; similar chromatogram in higher mz_11451	0.889	TRUE	10.18	774.54431	C45H78NO7P	EtherPE	FIJFPUAJUDAZEY-UHFFFAOYSA-N	O=C(OC(COC=CCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN)CCC=CCC=CCC=CCC=CCC=CCC=CCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	99.4	51.4	87.9	100	1403.05	Cell_QC_04	774.54517:98688704 775.54852:59284180 776.55188:16642635	78.9589:25201 121.10268:1999 127.07003:1772 140.01112:17013 163.14944:1859 177.16701:3237 196.03851:13359 202.07848:59402 203.08696:19800 205.84462:1726 229.19461:10814 249.18594:2538 253.21733:12274 267.27188:14195 281.25049:2470 283.24011:59045 327.23279:140711 329.24731:4356 369.82358:2119 403.26218:2586 427.4841:2081 446.30811:21638 464.30859:59975 716.52972:4666 774.55371:30360	0	5500	92015128	69262416	116696784	64128684	78074416	94752808	94147576	96394040	98688704	100316128	102058840	90704224	113906504	133104768	84595792	103042328	2750.246826	84035485.6	97726349.33	105070723.2	3889.436361	21097948.91	3156839.249	19324286.43
11392	9.934	772.5285	PE O-40:8|PE O-18:2_22:6	[M-H]-	similar chromatogram in higher mz_15577; similar chromatogram in higher mz_18433; found in higher mz's MsMs_15577; found in higher mz's MsMs_13511; similar chromatogram in higher mz_12360; similar chromatogram in higher mz_17406; similar chromatogram in higher mz_17726; similar chromatogram in higher mz_11804	0.889	TRUE	9.86	772.52869	C45H76NO7P	EtherPE	UKPNUUDYLNCIOE-UHFFFAOYSA-N	O=C(OC(COC=CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN)CCC=CCC=CCC=CCC=CCC=CCC=CCC	310	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	100	55.2	87.4	100	977	Cell_QC_01	772.5285:39507736 773.53185:22068446 774.53521:5874180	78.95908:111896 83.05058:4630 100.93438:6060 104.12782:5085 107.0871:6221 114.59796:4541 121.10288:6261 122.00206:7736 133.10373:7921 135.11885:6434 137.13379:5450 140.01172:64547 149.13467:6886 152.99652:5041 161.13498:5402 163.01723:8819 171.63371:4183 177.16447:12762 179.03595:4910 191.17999:10257 196.03876:54839 201.0731:5259 202.07918:139545 203.0871:42931 229.19536:39274 249.18636:11823 265.25415:32784 283.24222:272384 327.2338:543155 401.24863:10319 444.28992:96342 462.29846:246898 772.53644:116959	0	0	36302708	26764194	45545424	28378202	33148288	39507736	39310908	40392560	40169692	41916800	43683120	37532100	48121996	54491964	37882532	45274704	0	34027763.2	40830136	44660659.2	0	7471317.488	1673607.532	7172374.47
11315	9.097	770.5119	PE O-40:9|PE O-18:3_22:6	[M-H]-	similar chromatogram in higher mz_11454; similar chromatogram in higher mz_13874; similar chromatogram in higher mz_15464; similar chromatogram in higher mz_15925; similar chromatogram in higher mz_19072; similar chromatogram in higher mz_17340; similar chromatogram in higher mz_13464	0.889	TRUE	9.46	770.513	C45H74NO7P	EtherPE	PGMAUSGKQUIFJI-UHFFFAOYSA-N	O=C(OC(COC=CCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCCN)CCC=CCC=CCC=CCC=CCC=CCC=CCC	310	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	99.9	40.3	84.7	100	109.15	Cell_WT_4A	770.51282:2231427 771.51617:1303223 772.51953:320726	78.95901:8883 105.4852:1956 137.00282:1832 140.01184:4741 196.03955:4165 202.07904:68090 203.08627:20052 229.19594:3293 257.74353:1855 283.24194:18365 327.23358:42482 442.2756:5383 460.27698:18084 475.4487:1765 770.51019:6649	0	0	1783438	1385132	2638166	1498982	1896038	1891440	1818954	2001619	1816324	2013469	2023323	1524497	2220333	2491397	1701065	2231427	0	1840351.275	1927521.604	2033743.825	0	491580.4206	97477.03813	404149.8169
12238	12.796	806.6051	PE O-42:5|PE O-18:1_24:4	[M-H]-	similar chromatogram in higher mz_12672; similar chromatogram in higher mz_14388	0.222	TRUE	12.45	806.60687	C47H86NO7P	EtherPE	RVEHLKIKQWWOOD-UHFFFAOYSA-N	O=C(OC(COC=CCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN)CCCCCCCCCCC=CCC=CCC=CCC=CCC	310	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	99.9	66.5	85	100	21.41	Cell_WT_1B	806.60797:1648876 807.61132:1323657 808.61468:280891	78.95877:8283 102.91277:1672 140.0114:8194 196.03928:4848 202.07864:64751 203.08716:22630 267.27243:3043 315.30707:2745 359.29626:191290 446.30972:10834 464.30881:18683 472.31534:1763 806.61499:24037	0	0	1227334	912125	1452538	1145218	885381	1283967	1356740	1336532	1249970	1313618	1465832	1225965	1648876	1954150	1289505	1256832	0	1124519.075	1334443.188	1475065.625	0	234996.6772	74674.9374	317742.7719
12179	12.311	804.59131	PE O-42:6|PE O-18:1_24:5	[M-H]-	ion correlated with 10387; found in higher mz's MsMs_14344	0.889	TRUE	11.72	804.59131	C47H84NO7P	EtherPE	DNVYOODJHDAHRT-UHFFFAOYSA-N	O=C(OC(COC=CCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN)CCCCCCCC=CCC=CCC=CCC=CCC=CCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	99.6	66.6	88.8	100	30.65	Cell_WT_1A	804.59113:4730522 805.59448:3504314 806.59784:986966	78.95901:11718 140.01111:9991 196.03929:7133 202.0787:54534 203.08688:16656 259.24466:2461 267.27243:7644 303.23267:5348 313.29248:16122 357.27756:169216 446.3078:12809 464.30942:32889 804.58405:29677	0	0	3887938	2840226	4146115	3352558	3008757	4258213	4336150	4498222	4643866	4762998	4726032	4730522	6259742	7352848	4459788	4789340	0	3447119	4537580.083	5518448.1	0	559539.7537	208707.0762	1243756.895
12120	11.337	802.57446	PE O-42:7|PE O-18:2_24:5	[M-H]-	ion correlated with 13956; ion correlated with 13612; ion correlated with 11924	0.889	TRUE	11.07	802.57562	C47H82NO7P	EtherPE	UIMVGHVOBZLXON-UHFFFAOYSA-N	O=C(OC(COC=CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN)CCCCCCCC=CCC=CCC=CCC=CCC=CCC	310	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	99.9	58.9	88	100	72.99	Cell_WT_2A	802.57446:2243629 803.57781:1470798 804.58117:422522	78.95884:9052 105.26051:1653 140.01173:5191 163.01712:2216 166.16997:1704 196.03941:5908 202.07901:72146 203.08687:25455 255.23373:2069 259.24481:2794 265.25439:3260 313.29398:9483 357.27771:113078 367.91913:1866 444.22427:1844 444.28571:9335 462.29807:27992 802.58368:18872	0	0	1112738	752174	1115832	1125585	862281	1422078	1353092	1332094	1370406	1446364	1507859	1542828	1898796	2243629	1498607	1457984	0	993722.075	1405315.542	1728368.925	0	174703.9208	66012.79577	337217.1635
12077	10.976	800.55933	PE O-42:8|PE O-20:2_22:6	[M-H]-		0.889	TRUE	10.71	800.56	C47H80NO7P	EtherPE	YOXLQGPESXHTCE-UHFFFAOYSA-N	O=C(OC(COC=CCCCCCCCCC=CCCCCCCCC)COP(=O)(O)OCCN)CCC=CCC=CCC=CCC=CCC=CCC=CCC	310	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	99.9	28.5	83.9	100	3076.36	Cell_WT_2A	800.55933:1250851 801.56268:670631 802.56604:192272	78.95931:2008 100.93431:1728 114.57727:1737 189.35591:1852 196.03941:1984 202.07877:55870 203.08659:24372 279.23483:5580 281.25076:2581 283.24283:5479 327.23108:11606 472.32797:2099 490.33176:9897 800.54956:3573	0	0	619227	529649	880246	515924	538704	731474	798603	762254	714090	797869	754774	738036	939430	1250851	742712	795994	0	616750.0125	759844.1458	893404.7875	0	152709.1194	34287.13241	215767.7514
10238	9.091	721.50256	PG 32:0|PG 16:0_16:0	[M-H]-	similar chromatogram in higher mz_13423; similar chromatogram in higher mz_13874; similar chromatogram in higher mz_15925; similar chromatogram in higher mz_16287; similar chromatogram in higher mz_17791; similar chromatogram in higher mz_18478; similar chromatogram in higher mz_11315; similar chromatogram in higher mz_13024; similar chromatogram in higher mz_11454; similar chromatogram in higher mz_17340; similar chromatogram in higher mz_18550; similar chromatogram in higher mz_17193; similar chromatogram in higher mz_13097; similar chromatogram in higher mz_19180; similar chromatogram in higher mz_19072; similar chromatogram in higher mz_18400	0.889	TRUE	8.78	721.5025	C38H75O10P	PG	BIABMEZBCHDPBV-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCC(O)CO)CCCCCCCCCCCCCCC	310	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	99.9	64.4	87.8	100	29.14	Cell_WT_2A	721.50256:1060432 722.50591:573467 723.50927:132209	78.95938:3828 89.58556:1660 152.99608:10546 173.34129:1616 202.07899:53746 203.08687:17757 207.27032:1665 255.23311:99148 283.26022:2703 311.68326:1771 391.22391:3616 411.36328:2120 483.27151:3999 721.50153:25040	0	0	548755	409819	639772	420054	443056	628706	603851	641536	638695	632695	672051	584822	782257	1060432	591463	680019	0	492291.3563	636255.5625	739798.575	0	99225.67924	22067.26096	196343.6463
10795	9.153	747.51843	PG 34:1|PG 16:0_18:1	[M-H]-	similar chromatogram in higher mz_12315; similar chromatogram in higher mz_12830; similar chromatogram in higher mz_13312	0.944	TRUE	8.76	747.51819	C40H77O10P	PG	PAZGBAOHGQRCBP-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCC(O)CO)CCCCCCCCCCCCCCC	310	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	99.8	82.4	91.1	100	1213.99	Cell_WT_1A	747.51837:19762522 748.52172:10779634 749.52508:2686341	78.95909:40586 96.97027:5507 152.99625:64767 168.0443:15294 171.00623:18675 202.07936:57185 203.08821:18073 209.022:2490 227.0331:6245 255.23383:263824 281.25073:680825 283.26581:4483 391.22446:14756 465.26178:13030 483.27139:23040 491.27563:3827 509.29691:2630 687.53625:52995 747.52185:265492	32135	109709	19057714	14283134	22423006	17041726	18680268	19229716	19410494	20321922	20444416	22220104	23583304	19762522	28574788	29665190	19882588	22018658	70921.56738	18297169.6	20868326	23980749.2	54853.09454	2976421.45	1702174.092	4792082.729
10753	8.241	745.50153	PG 34:2|PG 16:1_18:1	[M-H]-	ion correlated with 12454; ion correlated with 12922; found in higher mz's MsMs_12922	0.889	TRUE	8.31	745.5025	C40H75O10P	PG	VCYYBLIRAQBPTM-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCC(O)CO)CCCCCCCC=CCCCCCC	310	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	100	54.1	88.9	100	36.29	Cell_KO_1A	745.50116:541137 746.50451:293788 747.50787:71420	76.54845:1760 78.95933:3223 90.80904:1695 96.33839:1831 105.03664:1698 135.80571:1668 152.99646:3614 202.07893:61966 203.08664:17417 218.49081:1640 253.21924:15306 281.24973:33088 463.24484:1911 481.26263:1956 745.51312:9891	0	0	541137	399236	566981	509116	476603	546205	585157	591670	609897	652906	682843	602620	892105	980132	614326	585202	0	498614.525	611446.1667	734876.7	0	65101.96263	49310.27112	186613.0694
11466	10.206	775.54938	PG 36:1|PG 18:0_18:1	[M-H]-		0.278	TRUE	9.2	775.5495	C42H81O10P	PG	ZEFGRNLJASLRBZ-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCC(O)CO)CCCCCCCCCCCCCCCCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	99	62.1	84.4	100	40.73	Cell_KO_3B	775.54932:1113888 776.55267:543462 777.55603:106583	78.95934:3537 112.59688:1716 117.35004:1739 152.99646:4000 171.00652:2660 180.99269:1921 202.07896:60985 203.08705:22690 281.24963:60183 283.26492:23674 309.27969:2061 331.26483:4463 332.27307:4917 334.75137:1748 511.31702:3292 697.31122:2144 775.56024:24480	0	5027	1219573	908042	1604111	1113888	1813554	1414473	1371760	1408242	1451255	2150156	2493354	2230615	1779694	2006444	1297728	2295693	2513.686279	1331833.613	1714873.271	1922034.75	3554.889228	369422.4077	483112.2035	403728.6148
11422	9.327	773.53528	PG 36:2|PG 16:0_20:2	[M-H]-		0.889	TRUE	8.78	773.53381	C42H79O10P	PG	KDFIYBDWNQKADP-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO)CCCCCCCCCCCCCCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	99.7	64.7	87.7	100	19.83	Cell_KO_4A	773.53149:972662 774.53484:613659 775.5382:195789	78.95937:2085 152.99652:4412 156.90402:2027 168.04471:2457 171.00658:2490 201.0731:1989 202.0789:60953 203.08752:17105 255.23306:27444 281.25095:4221 307.26477:69462 465.26215:2905 483.27139:2027 500.91742:1783 641.51233:1990 713.57025:2716 723.60461:2209 773.54291:26147	0	20237	863210	628951	1270241	732975	972662	872170	921774	919667	905925	1005938	1045917	648906	1074620	1418722	760481	950555	10118.33398	893607.7	945231.7813	970656.7125	14309.48515	247423.0777	66196.05933	299863.4253
11294	8.234	769.5025	PG 36:4|PG 16:0_20:4	[M-H]-	ion correlated with 10571	0.889	TRUE	8.32	769.5025	C42H75O10P	PG	OSLKKANICVMRGE-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO)CCCCCCCCCCCCCCC	310	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	100	78.2	89.3	100	111.82	Cell_WT_2A	769.5025:2082295 770.50585:1071469 771.50921:275571	78.95934:8090 152.99596:13088 171.00655:4742 202.07893:55860 203.08704:16705 205.19772:2590 255.233:59065 259.2449:7396 303.23196:98778 465.26202:3224 483.27127:4894 769.50391:40542	0	0	844171	686772	1169531	783626	891051	1080634	1089269	1123786	1080268	1173223	1241259	883852	1566592	2082295	1042158	1120212	0	875030.1125	1131406.396	1339021.7	0	181476.7802	64564.38901	486679.6662
11997	9.277	797.53302	PG 38:4|PG 18:0_20:4	[M-H]-		0.889	TRUE	8.56	797.53381	C44H79O10P	PG	JDHPBMPBPWNFFB-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO)CCCCCCCCCCCCCCCCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	99.5	9.8	89.4	100	57.93	Cell_WT_2A	797.53302:3636222 798.53637:2614186 799.53973:626683	78.95929:731241 96.97025:12215 105.49295:3798 111.24956:3924 122.98499:21865 152.99677:24783 168.04219:548014 169.04564:58764 171.00652:12082 201.06961:4089 202.07977:115899 203.08441:49054 259.24487:14605 283.26587:122992 291.6297:3908 303.23334:213407 308.56281:4007 385.07401:3700 449.31366:4459 493.29456:8336 511.30313:12675 652.55481:7428 678.55774:4058 709.12927:4056 722.62262:157684 723.62634:1920817 738.57532:6993 797.53925:109723	0	0	1054014	726837	1865976	825319	1001427	1174308	1104786	1359088	1258455	1703623	1912481	1507271	2337006	3636222	1327417	1787996	0	1094714.413	1418790.25	2119182.225	0	450863.6298	320156.9278	930036.1701
11941	7.634	795.51904	PG 38:5|PG 18:1_20:4	[M-H]-	similar chromatogram in higher mz_12504; similar chromatogram in higher mz_14126	0.889	TRUE	8.39	795.51819	C44H77O10P	PG	ODHQFFNXKQCMPG-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO)CCCCCCCC=CCCCCCCCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	99.4	61.9	78.2	100	51.09	Cell_WT_2A	795.51904:647332 796.52239:432394 797.52575:130262	111.52184:1972 169.75183:1758 202.07872:54449 203.08676:19312 231.21225:2059 281.24973:53762 303.23212:32517 340.89145:2052 795.49945:8356	0	0	336191	264319	621853	391244	371835	424174	429154	409533	480744	465073	518144	496223	416793	647332	404502	409992	0	397088.675	454470.4219	474968.4063	0	134654.4831	41073.59814	103359.3141
12545	7.402	819.51678	PG 40:7|PG 18:1_22:6	[M-H]-	similar chromatogram in higher mz_18065; similar chromatogram in higher mz_18191	0.889	TRUE	8.28	819.51819	C46H77O10P	PG	FZJRPYWBMGYDIA-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO)CCCCCCCC=CCCCCCCCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	99.2	59.3	75.3	100	17.68	Cell_KO_2A	819.51678:1099407 820.52013:729461 821.52349:186046	152.99646:2584 202.07878:60451 203.08751:20373 229.1958:2644 252.38002:1745 265.57104:1682 281.24976:91097 283.24191:12797 327.23392:31278 627.52722:3166 819.52594:11103	0	0	681331	473114	1099407	562107	614139	695032	659155	762958	726002	769990	759690	672399	729112	988400	560201	655675	0	686019.4125	728804.5521	721157.3625	0	243290.6125	44308.01895	161287.1471
12486	6.787	817.50342	PG 40:8|PG 20:4_20:4	[M-H]-		0.889	TRUE	8.11	817.5025	C46H75O10P	PG	YICHHSJHMIIOIM-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO)CCCCCCC=CCC=CCC=CCC=CCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	98.2	46	75.1	100	21.49	Cell_KO_2A	817.50342:806745 818.50677:556854 819.51013:148871	152.9964:1955 202.07869:55589 203.08682:17438 259.24475:3406 303.2319:47074 311.39252:1863 817.50751:5708	0	0	323487	270425	806745	433357	435407	425164	443079	440021	462231	475123	485454	386470	370439	555046	360735	354441	0	453884.2625	455178.7969	405426.3875	0	209722.7352	22983.30612	84507.86265
13153	6.585	841.50195	PG 42:10|PG 20:4_22:6	[M-H]-	similar chromatogram in higher mz_18053	0.889	TRUE	8.05	841.5025	C48H75O10P	PG	NKKUHWUBWLYVOR-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO)CCCCCCC=CCC=CCC=CCC=CCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	97.8	58	79.7	100	61.3	Cell_QC_04	841.50214:1122020 842.50549:903018 843.50885:198680	78.9593:1590 96.1208:2042 97.73926:1768 152.99641:3793 202.07912:46020 203.08652:17509 229.19572:2001 259.24478:3724 283.24222:10687 303.2319:56492 327.23309:25540 513.2793:1726 841.50629:6548	0	0	921473	746272	2048216	824882	1089513	1092057	1031200	1145085	1122020	1087164	1190086	692884	958216	1249076	765384	841631	0	1126071.263	1111268.688	901438.0375	0	531156.6456	54465.44478	217748.6808
13200	7.169	843.51642	PG 42:9|PG 20:4_22:5	[M-H]-		0.889	TRUE	8.15	843.51819	C48H77O10P	PG	NPEYXZJWGARJPB-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO)CCCCCCC=CCC=CCC=CCC=CCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	99	47.4	80.6	100	8.67	Cell_QC_06	843.51959:376553 844.52294:369530 845.5263:101625	95.60704:1658 112.90001:1808 130.00679:1672 202.07869:54640 203.08676:17531 212.79744:1713 245.60381:1663 285.26178:4482 303.23093:22099 329.24783:19801 494.21609:1868 843.53143:4925	0	0	320560	230545	545027	372530	326941	379778	346882	356982	343722	409756	376553	408567	366100	467882	323770	276623	0	359120.65	368945.5677	368588.3	0	115968.8255	24927.4827	74043.85026
13869	6.954	867.51611	PG 44:11|PG 22:5_22:6	[M-H]-		0.889	TRUE	8.05	867.51819	C50H77O10P	PG	XLPVYDBPWNWRKK-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO)CCCCCC=CCC=CCC=CCC=CCC=CCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	98.8	48.5	84.9	100	26.38	Cell_QC_06	867.51904:986028 868.52239:968929 869.52575:259933	84.13757:2004 147.25502:1871 152.99638:4760 173.00191:1791 192.27272:1719 202.07875:66014 203.08716:16185 273.80963:2076 283.24103:9404 285.25909:8741 327.23328:23639 329.24554:32697 555.27747:1849 819.64392:1805 867.52759:7022	0	0	908380	660898	1324361	1008755	874464	893012	898541	891508	942089	980010	986028	732905	995040	1089073	891529	774013	0	955371.675	931864.6146	896511.8625	0	242111.4091	43828.90356	148816.8084
13813	6.393	865.50287	PG 44:12|PG 22:6_22:6	[M-H]-	found in higher mz's MsMs_15862; similar chromatogram in higher mz_17525; similar chromatogram in higher mz_17126	0.889	TRUE	7.84	865.5025	C50H75O10P	PG	XACKZSRNTPEYBU-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO)CCC=CCC=CCC=CCC=CCC=CCC=CCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	97.9	48.7	80.9	100	68.13	Cell_KO_2A	865.50287:4928649 866.50622:3763684 867.50958:1170181	88.45137:1650 96.59649:1746 137.20116:1781 140.02762:1697 149.13454:1766 152.9959:8221 175.1494:1812 177.16431:1866 202.0787:60002 203.0862:20205 229.19618:8334 283.24234:49230 312.29144:1773 327.2334:106568 340.98962:1906 371.45117:1664 555.27753:3353 865.4978:12780	0	0	1982363	1593428	4928649	1742765	2513657	2008861	2129957	2096923	2127824	2272210	2364328	974709	1748956	2045072	1378022	1716640	0	2552172.3	2166684.208	1572679.913	0	1373693.836	128710.9416	409393.4745
12809	8.381	828.5636	PI 15:0_18:1(d7)	[M-H]-	found in higher mz's MsMs_14915; found in higher mz's MsMs_16910; found in higher mz's MsMs_14334	1	TRUE	8.32	828.56262	C42H72D7O13P	PI	XCKYASHMOHAUQB-OAFUKSMZNA-N	[C@]([H])(OC(CCCCCCC/C=C\CCCCCC([2H])([2H])C([2H])([2H])C([2H])([2H])[2H])=O)(COP(=O)(O)O[C@@H]1C(O)[C@H](O)C(O)C(O)C1O)COC(CCCCCCCCCCCCCC)=O	330	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	97.1	100	84.8	91	100	1246.62	Cell_QC_03	828.56335:22536688 829.5667:14674322 830.57006:3968404	78.95905:67369 96.97002:20633 106.69308:2228 134.98689:2181 152.99615:65222 202.07945:57367 203.08755:16373 223.00198:36577 241.01234:154993 241.21884:236838 242.2205:2217 253.21945:3090 259.02347:16493 287.28513:4351 288.29297:281140 297.03592:18687 315.05212:6934 327.23474:2284 377.20624:54859 395.21994:4326 424.28809:7334 539.26672:51798 557.27753:11426 586.33099:16137 604.34027:3528 828.55975:563776	21836020	24030258	21499110	21971288	20567582	20448842	22508844	20980518	21355302	22536688	22970228	23015704	24078026	22499560	21177066	20483926	22123778	21592696	22933139	21399133.2	22489411	21575405.2	1551560.569	889289.7866	1148656.898	791371.3977
12957	8.127	833.51697	PI 34:2|PI 16:0_18:2	[M-H]-		0.944	TRUE	8.18	833.51862	C43H79O13P	PI	BSNJSZUDOMPYIR-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCC=CCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)CCCCCCCCCCCCCCC	310	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	100	65.4	87.6	100	90.23	Cell_WT_2A	833.51697:1465524 834.52032:825227 835.52368:182467	78.95936:18217 96.97028:5823 119.26213:1573 152.99681:14896 161.83449:1800 202.0799:60341 203.08447:18576 223.00206:4557 241.01328:20692 253.21565:12518 255.23415:23940 259.01962:2219 279.23529:25804 281.24567:21256 282.25:4799 297.03592:2621 391.22375:5039 417.2439:4367 494.04514:2102 553.27307:5238 577.2702:2733 746.46838:1922 749.242:1854 833.5072:74155	23290	79803	754252	584088	1232191	638071	811990	978902	1030176	1058353	1153268	1287778	1307706	866932	1103370	1465524	1069400	1130475	51546.42188	804118.2625	1136030.219	1127140.163	39961.12327	255822.1818	137641.0274	215709.1457
13698	9.202	861.55084	PI 36:2|PI 18:0_18:2	[M-H]-		0.944	TRUE	8.61	861.54993	C45H83O13P	PI	KZVRAFHIKMDULK-UHFFFAOYSA-N	O=C(OCC(OC(=O)CCCCCCCC=CCC=CCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)CCCCCCCCCCCCCCCCC	410	TRUE	TRUE	TRUE		FALSE	FALSE	null	null	100	99.7	75.2	84.6	100	25.12	Cell_KO_2A	861.55084:1475130 862.55419:861562 863.55755:306858	78.95927:9699 90.7935:1732 93.28712:1674 109.39839:1709 113.09766:1754 117.22354:1737 152.99652:4685 202.08008:56156 203.08481:19175 223.00211:3774 241.01321:15495 279.23544:23849 281.25095:1908 283.26657:23419 300.28223:1670 419.25632:5103 577.27032:2688 581.30347:6770 861.54785:57464	0	78727	432662	430355	1475130	579688	517670	721169	720725	724125	893416	797889	970526	471012	554799	1036585	561949	967165	39363.57422	687101.0875	804641.5729	718302.0313	55668.50052	444941.3515	105770.1293	262473.1216
